type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
LC12,720575940617702486,11,5,"2, 2, 1",8,-17.2,-16,-18,8.6,11,5,8.6,11.0,5.0,-12.9,-12.5,-13.5
LC12,720575940629183337,31,17,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",9,-0.235,2,-2,-8.647,-7,-11,-8.647,-7.0,-11.0,-4.559,-2.5,-7.0
LC12,720575940627269419,40,24,"3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",12,-11.333,-10,-13,13.375,16,11,13.375,16.0,11.0,-4.646,-2.0,-7.0
LC12,720575940624984126,9,3,"2, 1",19,-14.667,-14,-15,13.667,15,13,13.667,15.0,13.0,-7.833,-6.5,-8.5
LC12,720575940628138005,24,11,"3, 2, 1, 1, 1, 1, 1, 1",31,-8.273,-6,-10,0.182,1,-1,0.182,1.0,-1.0,-8.182,-6.5,-9.5
LC12,720575940615338891,28,12,"3, 2, 2, 1, 1, 1, 1, 1",33,-6.333,-5,-8,-5.917,-3,-8,-5.917,-3.0,-8.0,-9.292,-8.5,-10.0
LC12,720575940629531139,29,17,"3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",43,-14.412,-12,-17,9.882,12,8,9.882,12.0,8.0,-9.471,-7.0,-12.5
LC12,720575940640369883,29,13,"3, 2, 1, 1, 1, 1, 1, 1, 1, 1",58,-2.615,-1,-6,-6.308,-5,-8,-6.308,-5.0,-8.0,-5.769,-3.5,-8.5
LC12,720575940648798073,28,14,"2, 2, 2, 2, 1, 1, 1, 1, 1, 1",59,-3.5,-2,-5,3.786,6,2,3.786,6.0,2.0,-1.607,-0.5,-3.5
LC12,720575940618788033,33,12,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",61,-2.167,0,-6,7.75,9,6,7.75,9.0,6.0,1.708,3.5,-1.5
LC12,720575940605291650,20,11,"3, 2, 1, 1, 1, 1, 1, 1",64,15.636,18,14,-8.909,-8,-11,-8.909,-8.0,-11.0,11.182,13.0,9.5
LC12,720575940624020723,16,3,"1, 1, 1",65,-15.333,-14,-17,2.333,4,1,2.333,4.0,1.0,-14.167,-13.5,-15.0
LC12,720575940623223932,18,11,"2, 2, 1, 1, 1, 1, 1, 1, 1",69,-3.091,-1,-6,-2.545,0,-4,-2.545,0.0,-4.0,-4.364,-3.0,-6.5
LC12,720575940633165337,27,14,"3, 2, 2, 1, 1, 1, 1, 1, 1, 1",75,-12.714,-10,-15,11.714,14,11,11.714,14.0,11.0,-6.857,-4.0,-9.5
LC12,720575940622796808,36,15,"3, 2, 2, 2, 2, 1, 1, 1, 1",76,-1.0,1,-2,6.067,8,5,6.067,8.0,5.0,2.033,4.0,1.0
LC12,720575940631856429,29,12,"3, 2, 2, 2, 1, 1, 1",77,4.667,7,3,-5.0,-4,-7,-5.0,-4.0,-7.0,2.167,3.5,1.0
LC12,720575940606992395,31,15,"3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",80,-2.333,1,-5,-8.933,-7,-11,-8.933,-7.0,-11.0,-6.8,-3.0,-9.0
LC12,720575940628819394,41,21,"3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",87,-3.714,-1,-7,-3.238,0,-7,-3.238,0.0,-7.0,-5.333,-4.0,-7.0
LC12,720575940640856205,36,10,"2, 2, 1, 1, 1, 1, 1, 1",88,5.0,7,2,-13.6,-11,-15,-13.6,-11.0,-15.0,-1.8,-0.5,-3.5
LC12,720575940630851644,40,22,"3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1",90,-5.818,-4,-8,7.091,9,5,7.091,9.0,5.0,-2.273,-0.5,-4.5
LC12,720575940633394783,35,15,"3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1",108,3.467,6,0,6.4,9,4,6.4,9.0,4.0,6.667,8.5,3.5
LC12,720575940627999098,33,15,"5, 2, 2, 1, 1, 1, 1, 1, 1",112,-6.467,-5,-8,10.867,13,8,10.867,13.0,8.0,-1.033,0.0,-2.0
LC12,720575940629929211,38,18,"3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1",124,4.722,6,2,-3.889,-2,-6,-3.889,-2.0,-6.0,2.778,4.0,1.0
LC12,720575940609233784,15,5,"2, 2, 1",129,7.4,8,7,-0.6,0,-1,-0.6,0.0,-1.0,7.1,7.5,6.5
LC12,720575940622729909,11,4,"1, 1, 1, 1",131,-16.75,-16,-18,11.5,13,10,11.5,13.0,10.0,-11.0,-9.5,-12.5
LC12,720575940643870487,39,21,"4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",146,4.381,6,3,-1.905,0,-4,-1.905,0.0,-4.0,3.429,5.5,2.0
LC12,720575940659005313,45,27,"3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1",147,-9.296,-7,-13,-3.37,0,-5,-3.37,0.0,-5.0,-10.981,-9.0,-13.0
LC12,720575940631924947,25,13,"3, 2, 2, 2, 2, 1, 1",150,-9.615,-8,-11,15.308,16,14,15.308,16.0,14.0,-1.962,0.0,-3.5
LC12,720575940637104710,21,9,"2, 2, 1, 1, 1, 1, 1",163,-11.111,-9,-14,16.889,18,15,16.889,18.0,15.0,-2.667,-1.0,-6.5
LC12,720575940631254588,17,5,"2, 1, 1, 1",171,15.4,17,14,-11.6,-10,-13,-11.6,-10.0,-13.0,9.6,10.5,8.5
LC12,720575940630841631,40,17,"3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",177,-0.824,2,-4,3.176,5,1,3.176,5.0,1.0,0.765,3.0,-2.0
LC12,720575940630572359,32,17,"3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",181,2.824,5,-1,-2.294,0,-5,-2.294,0.0,-5.0,1.676,3.5,-1.0
LC12,720575940614482591,22,11,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1",184,-3.091,-1,-6,11.455,13,10,11.455,13.0,10.0,2.636,4.5,0.0
LC12,720575940658529665,33,18,"4, 3, 3, 2, 1, 1, 1, 1, 1, 1",188,-13.0,-12,-16,9.111,10,8,9.111,10.0,8.0,-8.444,-7.0,-11.0
LC12,720575940612546991,36,15,"3, 3, 3, 2, 1, 1, 1, 1",189,0.333,3,-2,-12.933,-11,-14,-12.933,-11.0,-14.0,-6.133,-3.5,-8.0
LC12,720575940638863987,36,19,"3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1",205,7.737,9,5,-9.789,-8,-12,-9.789,-8.0,-12.0,2.842,4.0,1.0
LC12,720575940636286298,43,22,"5, 4, 3, 2, 2, 2, 1, 1, 1, 1",209,0.545,2,-2,5.727,8,4,5.727,8.0,4.0,3.409,5.0,2.0
LC12,720575940632810652,34,20,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1",210,-9.75,-8,-12,12.15,14,10,12.15,14.0,10.0,-3.675,-2.5,-6.0
LC12,720575940639864565,45,26,"3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1",214,-6.038,-4,-8,8.654,11,7,8.654,11.0,7.0,-1.712,0.0,-4.0
LC12,720575940616088157,9,6,"2, 1, 1, 1, 1",222,-16.333,-15,-18,5.667,7,4,5.667,7.0,4.0,-13.5,-12.5,-14.5
LC12,720575940639103952,21,10,"2, 2, 2, 1, 1, 1, 1",223,-14.6,-12,-16,3.6,5,2,3.6,5.0,2.0,-12.8,-11.0,-14.0
LC12,720575940616596308,29,16,"3, 2, 2, 2, 2, 2, 1, 1, 1",230,-2.375,-1,-5,-4.688,-3,-6,-4.688,-3.0,-6.0,-4.719,-3.5,-6.5
LC12,720575940632474425,16,8,"2, 2, 2, 1, 1",232,-10.375,-9,-12,6.875,8,6,6.875,8.0,6.0,-6.938,-6.0,-8.5
LC12,720575940625820293,34,17,"3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1",233,11.118,13,10,-9.235,-8,-11,-9.235,-8.0,-11.0,6.5,8.0,4.5
LC12,720575940610691570,15,6,"2, 1, 1, 1, 1",238,-5.5,-3,-7,14.5,16,13,14.5,16.0,13.0,1.75,3.5,0.5
LC12,720575940619611782,18,7,"2, 1, 1, 1, 1, 1",243,10.571,13,8,0.429,2,-1,0.429,2.0,-1.0,10.786,12.5,9.0
LC12,720575940623061031,34,14,"3, 3, 2, 1, 1, 1, 1, 1, 1",244,1.643,3,1,7.643,10,6,7.643,10.0,6.0,5.464,6.5,4.5
LC12,720575940624122908,23,12,"2, 2, 2, 1, 1, 1, 1, 1, 1",247,4.917,7,1,7.333,11,5,7.333,11.0,5.0,8.583,10.0,6.5
LC12,720575940615545403,47,25,"3, 3, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1",250,-1.08,1,-3,0.68,2,-1,0.68,2.0,-1.0,-0.74,1.5,-2.5
LC12,720575940617859288,31,13,"3, 2, 1, 1, 1, 1, 1, 1, 1, 1",251,6.0,9,4,1.846,4,0,1.846,4.0,0.0,6.923,9.0,5.5
LC12,720575940619765942,26,8,"2, 1, 1, 1, 1, 1, 1",253,-3.125,-1,-5,-9.875,-8,-11,-9.875,-8.0,-11.0,-8.062,-6.5,-9.0
LC12,720575940624468557,27,13,"2, 2, 2, 1, 1, 1, 1, 1, 1, 1",261,-6.846,-1,-9,0.538,3,-8,0.538,3.0,-8.0,-6.577,-5.0,-8.5
LC12,720575940616980763,31,16,"4, 2, 2, 2, 1, 1, 1, 1, 1, 1",262,7.062,9,6,-3.188,-2,-6,-3.188,-2.0,-6.0,5.469,7.0,4.0
LC12,720575940610949034,27,12,"3, 2, 2, 1, 1, 1, 1, 1",269,12.25,14,11,-5.167,-2,-7,-5.167,-2.0,-7.0,9.667,11.0,8.5
LC12,720575940616349853,20,8,"2, 1, 1, 1, 1, 1, 1",275,-7.0,-5,-9,15.0,17,13,15.0,17.0,13.0,0.5,2.5,-0.5
LC12,720575940613830722,31,12,"3, 2, 1, 1, 1, 1, 1, 1, 1",276,0.667,2,-2,-4.583,-3,-6,-4.583,-3.0,-6.0,-1.625,-0.5,-4.0
LC12,720575940626131528,27,16,"3, 3, 2, 2, 1, 1, 1, 1, 1, 1",278,-9.688,-7,-11,9.812,11,9,9.812,11.0,9.0,-4.781,-2.5,-6.5
LC12,720575940615419019,33,16,"4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1",287,-11.375,-10,-14,9.438,12,8,9.438,12.0,8.0,-6.656,-4.5,-10.0
LC12,720575940631256271,22,12,"4, 3, 1, 1, 1, 1, 1",289,-6.417,-5,-9,1.25,2,0,1.25,2.0,0.0,-5.792,-5.0,-8.0
LC12,720575940637848179,33,19,"2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1",294,11.211,13,9,-2.105,0,-4,-2.105,0.0,-4.0,10.158,11.5,9.0
LC12,720575940626705508,18,10,"3, 3, 2, 1, 1",295,-16.3,-15,-17,3.2,5,0,3.2,5.0,0.0,-14.7,-14.5,-15.0
LC12,720575940640189659,44,24,"5, 4, 3, 3, 2, 2, 1, 1, 1, 1, 1",299,-9.833,-8,-12,7.75,9,6,7.75,9.0,6.0,-5.958,-3.5,-8.0
LC12,720575940658541697,20,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",305,-8.7,-7,-11,13.7,15,12,13.7,15.0,12.0,-1.85,-0.5,-4.0
LC12,720575940627032719,25,11,"2, 2, 2, 1, 1, 1, 1, 1",306,0.273,2,-3,-7.0,-6,-8,-7.0,-6.0,-8.0,-3.227,-1.5,-6.0
LC12,720575940609873163,25,11,"2, 2, 2, 1, 1, 1, 1, 1",311,-14.091,-13,-15,12.636,15,11,12.636,15.0,11.0,-7.773,-6.5,-9.0
LC12,720575940628851767,44,23,"4, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",320,0.913,4,-2,2.87,5,1,2.87,5.0,1.0,2.348,4.5,-0.5
LC12,720575940634365364,21,6,"2, 1, 1, 1, 1",323,-0.5,2,-3,13.333,15,12,13.333,15.0,12.0,6.167,8.0,4.5
LC12,720575940618769345,25,9,"3, 2, 1, 1, 1, 1",326,-5.889,-5,-7,-4.111,-3,-5,-4.111,-3.0,-5.0,-7.944,-7.0,-9.0
LC12,720575940604381886,26,14,"3, 2, 2, 1, 1, 1, 1, 1, 1, 1",329,-12.286,-10,-14,-0.429,1,-2,-0.429,1.0,-2.0,-12.5,-10.5,-13.5
LC12,720575940631212115,30,12,"3, 2, 1, 1, 1, 1, 1, 1, 1",334,14.333,16,13,-2.333,0,-4,-2.333,0.0,-4.0,13.167,14.5,12.0
LC12,720575940624354125,24,11,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1",336,-10.818,-9,-13,-0.727,1,-3,-0.727,1.0,-3.0,-11.182,-10.0,-12.5
LC12,720575940623283687,27,12,"3, 2, 2, 1, 1, 1, 1, 1",338,-0.667,1,-3,2.25,5,1,2.25,5.0,1.0,0.458,2.0,-1.5
LC12,720575940620158384,33,16,"3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1",342,9.75,13,8,-5.0,-2,-8,-5.0,-2.0,-8.0,7.25,9.5,5.0
LC12,720575940640289368,25,12,"3, 2, 1, 1, 1, 1, 1, 1, 1",344,6.5,8,5,2.667,4,1,2.667,4.0,1.0,7.833,9.0,6.5
LC12,720575940631202899,24,10,"2, 1, 1, 1, 1, 1, 1, 1, 1",347,2.0,4,1,9.4,11,7,9.4,11.0,7.0,6.7,8.0,5.5
LC12,720575940613969055,25,15,"2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1",350,-6.267,-5,-10,-2.8,-1,-5,-2.8,-1.0,-5.0,-7.667,-6.0,-10.5
LC12,720575940615529019,23,11,"2, 2, 2, 1, 1, 1, 1, 1",359,-9.091,-7,-12,-5.182,-2,-7,-5.182,-2.0,-7.0,-11.682,-10.0,-13.0
LC12,720575940615954838,45,26,"4, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1",363,9.231,11,7,-14.231,-12,-16,-14.231,-12.0,-16.0,2.115,3.5,0.0
LC12,720575940619469409,30,17,"3, 3, 2, 2, 2, 1, 1, 1, 1, 1",372,1.824,3,0,-1.824,0,-4,-1.824,0.0,-4.0,0.912,1.5,-0.5
LC12,720575940624202032,16,6,"2, 1, 1, 1, 1",377,-3.0,-2,-4,-1.0,0,-2,-1.0,0.0,-2.0,-3.5,-2.5,-4.5
LC12,720575940632125410,31,11,"2, 2, 1, 1, 1, 1, 1, 1, 1",378,-12.455,-11,-14,5.727,7,4,5.727,7.0,4.0,-9.591,-8.5,-11.0
LC12,720575940629061627,27,16,"3, 3, 2, 2, 1, 1, 1, 1, 1, 1",384,-5.312,-4,-7,12.375,14,11,12.375,14.0,11.0,0.875,2.0,-1.0
LC12,720575940627844943,10,3,"1, 1, 1",389,2.0,4,0,11.333,13,9,11.333,13.0,9.0,7.667,8.5,6.5
LC12,720575940624612280,31,15,"4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",390,-1.067,1,-4,11.467,13,9,11.467,13.0,9.0,4.667,6.5,2.5
LC12,720575940625162754,28,14,"2, 2, 2, 2, 1, 1, 1, 1, 1, 1",393,-11.857,-10,-13,2.286,4,1,2.286,4.0,1.0,-10.714,-9.0,-12.5
LC12,720575940625220937,14,6,"1, 1, 1, 1, 1, 1",394,-3.0,-1,-5,13.833,15,13,13.833,15.0,13.0,3.917,5.5,2.5
LC12,720575940622404022,28,14,"3, 2, 2, 2, 1, 1, 1, 1, 1",395,11.643,14,10,0.143,2,-2,0.143,2.0,-2.0,11.714,13.0,11.0
LC12,720575940635260590,20,11,"3, 2, 1, 1, 1, 1, 1, 1",398,-14.182,-13,-15,5.727,7,4,5.727,7.0,4.0,-11.318,-10.0,-12.5
LC12,720575940636310756,13,7,"2, 1, 1, 1, 1, 1",401,7.571,9,6,3.429,5,2,3.429,5.0,2.0,9.286,10.0,8.5
LC12,720575940606952028,24,9,"2, 2, 1, 1, 1, 1, 1",413,1.667,3,0,3.222,4,2,3.222,4.0,2.0,3.278,5.0,2.0
